id,lesson_id,title,audio_url,start_seconds,end_seconds,display_order,created_at,updated_at,image_url,knowledge
210,3,Part 3 - Conversation 10,/listening/part3/dataset01/g010.mp3,0.00,,10,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Why: nghe các từ because, since, due to và các câu giải thích nguyên nhân."
212,3,Part 3 - Conversation 12,/listening/part3/dataset01/g012.mp3,0.00,,12,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Suggestion: chú ý “Why don’t we…?”, “How about…?”, “We could…” vì đây thường là đề xuất."
213,3,Part 3 - Conversation 13,/listening/part3/dataset01/g013.mp3,0.00,,13,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Agreement: các cụm “That sounds good”, “Sure”, “Absolutely” thường thể hiện sự đồng ý."
214,3,Part 3 - Conversation 14,/listening/part3/dataset01/g014.mp3,0.00,,14,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Refusal: chú ý “I’m afraid…”, “Unfortunately…”, “I can’t…” vì có thể biểu thị từ chối."
215,3,Part 3 - Conversation 15,/listening/part3/dataset01/g015.mp3,0.00,,15,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Problem: tìm câu mô tả khó khăn trước khi nghe phần giải pháp.
216,3,Part 3 - Conversation 16,/listening/part3/dataset01/g016.mp3,0.00,,16,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Solution: thường xuất hiện sau các câu chứa vấn đề hoặc phàn nàn.
355,12,Part 4 - Talk 55 - Museum Tour,/listening/part4/dataset01/g055.mp3,0.00,,55,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – News report: câu đầu thường cho biết sự kiện chính.
356,12,Part 4 - Talk 56 - Train Announcement,/listening/part4/dataset01/g056.mp3,0.00,,56,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – News detail: chú ý who, what, where và when để xây dựng thông tin sự kiện."
357,12,Part 4 - Talk 57 - Weather Report,/listening/part4/dataset01/g057.mp3,0.00,,57,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Cause in news: chú ý nguyên nhân và hậu quả của sự kiện.
358,12,Part 4 - Talk 58 - Hotel Notice,/listening/part4/dataset01/g058.mp3,0.00,,58,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Update: nếu người nói dùng recently, today, this morning hoặc latest, hãy chú ý thông tin mới."
359,12,Part 4 - Talk 59 - Store Advertisement,/listening/part4/dataset01/g059.mp3,0.00,,59,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Public information: phân biệt thông tin hiện tại với kế hoạch trong tương lai.
360,12,Part 4 - Talk 60 - Company Training,/listening/part4/dataset01/g060.mp3,0.00,,60,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Report conclusion: phần cuối thường chứa kết quả, dự báo hoặc hành động tiếp theo."
370,16,Part 4 - Talk 70 - Company Training,/listening/part4/dataset01/g070.mp3,0.00,,70,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Recommendation: chú ý should, recommend, suggest và advise."
25,13,Question 25,/listening/part1/dataset01/q25.mp3,,,25,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q25.jpg,"Part 1 – Mẹo 25: Với ảnh có nhiều vật giống nhau, chú ý số lượng và vị trí của từng vật."
26,17,Question 26,/listening/part1/dataset01/q26.mp3,,,26,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q26.jpg,Part 1 – Mẹo 26: Chú ý danh từ số ít và số nhiều khi nghe mô tả đồ vật.
27,5,Question 27,/listening/part1/dataset01/q27.mp3,,,27,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q27.jpg,"Part 1 – Mẹo 27: Nếu câu dùng are being, hãy kiểm tra xem hành động đang được thực hiện hay chỉ là trạng thái."
28,17,Question 28,/listening/part1/dataset01/q28.mp3,,,28,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q28.jpg,"Part 1 – Mẹo 28: Với ảnh có cửa, phân biệt open, closed và being opened."
29,17,Question 29,/listening/part1/dataset01/q29.mp3,,,29,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q29.jpg,"Part 1 – Mẹo 29: Với ảnh có cửa sổ, chú ý open, closed và looking through."
30,1,Question 30,/listening/part1/dataset01/q30.mp3,,,30,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q30.jpg,Part 1 – Mẹo 30: Không chọn đáp án chỉ vì một danh từ trong đáp án xuất hiện trong ảnh.
31,13,Question 31,/listening/part1/dataset01/q31.mp3,,,31,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q31.jpg,"Part 1 – Mẹo 31: Khi có người đứng gần phương tiện, xác định họ đang sử dụng phương tiện hay chỉ đứng cạnh."
32,1,Question 32,/listening/part1/dataset01/q32.mp3,,,32,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q32.jpg,Part 1 – Mẹo 32: Phân biệt getting into và getting out of một phương tiện.
33,5,Question 33,/listening/part1/dataset01/q33.mp3,,,33,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q33.jpg,"Part 1 – Mẹo 33: Với xe đạp, chú ý riding, parking và standing beside the bicycle."
34,1,Question 34,/listening/part1/dataset01/q34.mp3,,,34,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q34.jpg,"Part 1 – Mẹo 34: Với xe hơi, chú ý driving, entering, exiting và parking."
35,5,Question 35,/listening/part1/dataset01/q35.mp3,,,35,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q35.jpg,"Part 1 – Mẹo 35: Với tàu hoặc xe buýt, phân biệt waiting for với boarding."
36,1,Question 36,/listening/part1/dataset01/q36.mp3,,,36,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q36.jpg,"Part 1 – Mẹo 36: Khi ảnh có người đang chờ, chú ý vị trí và tư thế thay vì suy đoán lý do."
37,1,Question 37,/listening/part1/dataset01/q37.mp3,,,37,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q37.jpg,"Part 1 – Mẹo 37: Nếu người đang đứng, đáp án dùng sitting hoặc lying là đáp án sai."
38,5,Question 38,/listening/part1/dataset01/q38.mp3,,,38,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q38.jpg,"Part 1 – Mẹo 38: Nếu người đang ngồi, đáp án dùng standing phải được loại ngay."
39,1,Question 39,/listening/part1/dataset01/q39.mp3,,,39,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q39.jpg,Part 1 – Mẹo 39: Phân biệt bending over với standing upright khi quan sát tư thế.
41,5,Question 41,/listening/part1/dataset01/q41.mp3,,,41,2026-08-09 17:24:00.807443,2026-08-09 17:24:00.807443,/listening/part1/images/q41.jpg,"Part 1 – Mẹo 41: Với ảnh nhà hàng, chú ý eating, drinking, serving và preparing food."
134,6,Part 2 - Question Response 034,/listening/part2/dataset01/q34.mp3,,,34,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 34: Nếu câu hỏi là When, đáp án chứa địa điểm thường là bẫy."
209,3,Part 3 - Conversation 09,/listening/part3/dataset01/g009.mp3,0.00,,9,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – When: phân biệt thời điểm xảy ra hành động với thời điểm được đề cập nhưng không phải đáp án.
231,7,Part 3 - Conversation 31,/listening/part3/dataset01/g031.mp3,0.00,,31,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Job context: nghe chức vụ, nhiệm vụ và nơi làm việc để xác định bối cảnh công việc."
232,7,Part 3 - Conversation 32,/listening/part3/dataset01/g032.mp3,0.00,,32,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Office vocabulary: các từ meeting, report, schedule, manager, client thường báo hiệu bối cảnh văn phòng."
233,7,Part 3 - Conversation 33,/listening/part3/dataset01/g033.mp3,0.00,,33,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Shopping context: chú ý price, size, color, available và receipt trong hội thoại mua sắm."
234,7,Part 3 - Conversation 34,/listening/part3/dataset01/g034.mp3,0.00,,34,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Travel context: chú ý flight, ticket, gate, luggage, reservation khi hội thoại liên quan du lịch."
235,7,Part 3 - Conversation 35,/listening/part3/dataset01/g035.mp3,0.00,,35,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Restaurant context: menu, order, table, reservation, bill là các từ khóa quan trọng."
236,7,Part 3 - Conversation 36,/listening/part3/dataset01/g036.mp3,0.00,,36,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Hotel context: reservation, room, check-in, check-out, key card thường xuất hiện trong hội thoại khách sạn."
238,7,Part 3 - Conversation 38,/listening/part3/dataset01/g038.mp3,0.00,,38,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Event: chú ý date, venue, registration, ticket và attendees khi nghe về sự kiện."
239,7,Part 3 - Conversation 39,/listening/part3/dataset01/g039.mp3,0.00,,39,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Advertisement: xác định sản phẩm/dịch vụ trước, sau đó tìm giá, ưu đãi hoặc thời gian."
240,7,Part 3 - Conversation 40,/listening/part3/dataset01/g040.mp3,0.00,,40,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Customer service: nghe vấn đề của khách hàng và giải pháp nhân viên đưa ra.
241,11,Part 3 - Conversation 41,/listening/part3/dataset01/g041.mp3,0.00,,41,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Pronouns: “it”, “they”, “this” có thể thay thế thông tin vừa được nhắc đến; cần xác định đối tượng trước đó."
242,11,Part 3 - Conversation 42,/listening/part3/dataset01/g042.mp3,0.00,,42,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Paraphrase: đáp án thường diễn đạt lại nội dung nghe bằng từ khác, không nhất thiết lặp nguyên văn."
243,11,Part 3 - Conversation 43,/listening/part3/dataset01/g043.mp3,0.00,,43,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Synonyms: học các cặp từ đồng nghĩa thường gặp để nhận diện đáp án dù không nghe đúng từ trong lựa chọn.
244,11,Part 3 - Conversation 44,/listening/part3/dataset01/g044.mp3,0.00,,44,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Distractors: một số đáp án chứa từ đã nghe nhưng không trả lời đúng câu hỏi; đừng chọn chỉ vì nghe thấy từ giống nhau.
245,11,Part 3 - Conversation 45,/listening/part3/dataset01/g045.mp3,0.00,,45,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Sequence: chú ý first, then, after that, finally để theo dõi thứ tự sự kiện."
246,11,Part 3 - Conversation 46,/listening/part3/dataset01/g046.mp3,0.00,,46,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Before/after: phân biệt hành động xảy ra trước và sau khi nghe các từ before, after, until."
247,11,Part 3 - Conversation 47,/listening/part3/dataset01/g047.mp3,0.00,,47,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Already/yet: phân biệt hành động đã hoàn thành với hành động chưa xảy ra.
248,11,Part 3 - Conversation 48,/listening/part3/dataset01/g048.mp3,0.00,,48,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Future plan: chú ý will, be going to, plan to và intend to."
249,11,Part 3 - Conversation 49,/listening/part3/dataset01/g049.mp3,0.00,,49,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Present situation: chú ý is/are + V-ing để nhận biết hành động đang diễn ra.
250,11,Part 3 - Conversation 50,/listening/part3/dataset01/g050.mp3,0.00,,50,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Past event: chú ý yesterday, last week, earlier và động từ quá khứ để xác định sự kiện đã xảy ra."
251,11,Part 3 - Conversation 51,/listening/part3/dataset01/g051.mp3,0.00,,51,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Indirect answer: đáp án đôi khi không trả lời trực tiếp câu hỏi mà phải suy luận từ hai câu liên tiếp.
252,11,Part 3 - Conversation 52,/listening/part3/dataset01/g052.mp3,0.00,,52,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Implication: “It’s already five o’clock” có thể ngụ ý cần nhanh lên dù không nói trực tiếp.
253,11,Part 3 - Conversation 53,/listening/part3/dataset01/g053.mp3,0.00,,53,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Negative questions: nếu câu hỏi chứa “Why didn’t…?”, tập trung vào lý do không thực hiện hành động."
254,11,Part 3 - Conversation 54,/listening/part3/dataset01/g054.mp3,0.00,,54,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Negative information: chú ý not, never, no longer, without vì chúng có thể đảo ngược ý nghĩa."
255,11,Part 3 - Conversation 55,/listening/part3/dataset01/g055.mp3,0.00,,55,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Change of plan: chú ý “We were going to…, but…” vì kế hoạch ban đầu có thể đã thay đổi."
256,11,Part 3 - Conversation 56,/listening/part3/dataset01/g056.mp3,0.00,,56,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Confirmation: các cụm “Right?”, “Is that correct?”, “You mean…?” thường kiểm tra hoặc xác nhận thông tin."
257,11,Part 3 - Conversation 57,/listening/part3/dataset01/g057.mp3,0.00,,57,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Clarification: “What do you mean?”, “Could you explain?” báo hiệu thông tin giải thích quan trọng."
258,11,Part 3 - Conversation 58,/listening/part3/dataset01/g058.mp3,0.00,,58,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Misunderstanding: khi người nói sửa hoặc giải thích lại, hãy ưu tiên thông tin đã được làm rõ."
259,11,Part 3 - Conversation 59,/listening/part3/dataset01/g059.mp3,0.00,,59,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Comparison: chú ý more, less, cheaper, faster, better để xác định sự so sánh."
260,11,Part 3 - Conversation 60,/listening/part3/dataset01/g060.mp3,0.00,,60,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Superlatives: chú ý best, largest, cheapest, most convenient vì câu hỏi có thể hỏi lựa chọn nổi bật nhất."
273,15,Part 3 - Conversation 73,/listening/part3/dataset01/g073.mp3,0.00,,73,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Building floors: phân biệt first floor, second floor, upstairs và downstairs."
274,15,Part 3 - Conversation 74,/listening/part3/dataset01/g074.mp3,0.00,,74,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Room numbers: nghe rõ từng chữ số và phân biệt room number với số điện thoại.
275,15,Part 3 - Conversation 75,/listening/part3/dataset01/g075.mp3,0.00,,75,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Opening hours: chú ý open, close, from…to… và until."
276,15,Part 3 - Conversation 76,/listening/part3/dataset01/g076.mp3,0.00,,76,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Availability: “out of stock”, “available”, “sold out” và “in stock” là các tín hiệu quan trọng."
277,15,Part 3 - Conversation 77,/listening/part3/dataset01/g077.mp3,0.00,,77,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Quantity: chú ý a few, several, dozens, half và enough để xác định số lượng."
278,15,Part 3 - Conversation 78,/listening/part3/dataset01/g078.mp3,0.00,,78,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Frequency: always, usually, often, sometimes, rarely và never cho biết tần suất."
279,15,Part 3 - Conversation 79,/listening/part3/dataset01/g079.mp3,0.00,,79,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Duration: for two hours, since Monday, all day và during the meeting chỉ thời lượng."
280,15,Part 3 - Conversation 80,/listening/part3/dataset01/g080.mp3,0.00,,80,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Approximation: about, approximately, nearly và almost cho biết con số gần đúng."
281,19,Part 3 - Conversation 81,/listening/part3/dataset01/g081.mp3,0.00,,81,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Listen ahead: đọc nhanh cả ba câu hỏi trước khi audio bắt đầu để biết mình cần nghe thông tin gì.
282,19,Part 3 - Conversation 82,/listening/part3/dataset01/g082.mp3,0.00,,82,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Keyword prediction: từ “where” dự đoán địa điểm; “when” dự đoán thời gian; “who” dự đoán người.
283,19,Part 3 - Conversation 83,/listening/part3/dataset01/g083.mp3,0.00,,83,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Answer order: thông tin trả lời ba câu hỏi thường xuất hiện gần theo thứ tự câu hỏi.
101,2,Part 2 - Question Response 001,/listening/part2/dataset01/q01.mp3,,,1,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,Part 2 – Mẹo 1: Nghe từ để hỏi đầu tiên để xác định ngay loại thông tin cần tìm.
102,2,Part 2 - Question Response 002,/listening/part2/dataset01/q02.mp3,,,2,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 2: Với Who, câu trả lời thường cung cấp tên người, chức vụ hoặc nhóm người."
103,2,Part 2 - Question Response 003,/listening/part2/dataset01/q03.mp3,,,3,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 3: Với When, tập trung vào thời gian, ngày, tháng hoặc thời điểm."
104,2,Part 2 - Question Response 004,/listening/part2/dataset01/q04.mp3,,,4,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 4: Với Where, ưu tiên địa điểm hoặc vị trí thay vì thời gian."
105,2,Part 2 - Question Response 005,/listening/part2/dataset01/q05.mp3,,,5,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 5: Với Why, câu trả lời thường giải thích nguyên nhân hoặc mục đích."
284,19,Part 3 - Conversation 84,/listening/part3/dataset01/g084.mp3,0.00,,84,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – First listen: không dừng audio để dịch từng câu; hãy tập trung hiểu ý chính.
285,19,Part 3 - Conversation 85,/listening/part3/dataset01/g085.mp3,0.00,,85,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Second clue: nếu bỏ lỡ đáp án, tiếp tục nghe thay vì cố nhớ câu vừa qua."
286,19,Part 3 - Conversation 86,/listening/part3/dataset01/g086.mp3,0.00,,86,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Speaker identification: ghi nhớ giọng và tên người để không nhầm thông tin giữa các speaker.
287,19,Part 3 - Conversation 87,/listening/part3/dataset01/g087.mp3,0.00,,87,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Context first: xác định bối cảnh trước khi cố tìm đáp án chi tiết.
288,19,Part 3 - Conversation 88,/listening/part3/dataset01/g088.mp3,0.00,,88,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Question type: nhận diện dạng câu hỏi trước giúp xác định loại thông tin cần nghe.
289,19,Part 3 - Conversation 89,/listening/part3/dataset01/g089.mp3,0.00,,89,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Elimination: loại đáp án sai rõ ràng trước khi chọn đáp án còn lại.
290,19,Part 3 - Conversation 90,/listening/part3/dataset01/g090.mp3,0.00,,90,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Do not translate: luyện nghe trực tiếp ý nghĩa tiếng Anh thay vì dịch từng từ sang tiếng Việt.
291,19,Part 3 - Conversation 91,/listening/part3/dataset01/g091.mp3,0.00,,91,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Numbers trap: các con số có thể được nhắc nhiều lần; chọn con số đã được xác nhận cuối cùng.
292,19,Part 3 - Conversation 92,/listening/part3/dataset01/g092.mp3,0.00,,92,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Time trap: phân biệt thời gian đề xuất với thời gian cuối cùng được thống nhất.
293,19,Part 3 - Conversation 93,/listening/part3/dataset01/g093.mp3,0.00,,93,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Place trap: một địa điểm có thể được nhắc đến nhưng không phải nơi hành động xảy ra.
294,19,Part 3 - Conversation 94,/listening/part3/dataset01/g094.mp3,0.00,,94,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Person trap: tên người được nhắc đến không nhất thiết là người thực hiện hành động.
295,19,Part 3 - Conversation 95,/listening/part3/dataset01/g095.mp3,0.00,,95,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Word trap: không chọn đáp án chỉ vì nó lặp lại đúng từ trong audio.
296,19,Part 3 - Conversation 96,/listening/part3/dataset01/g096.mp3,0.00,,96,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Tone: giọng nói có thể giúp nhận biết sự đồng ý, ngạc nhiên, lo lắng hoặc không hài lòng."
297,19,Part 3 - Conversation 97,/listening/part3/dataset01/g097.mp3,0.00,,97,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Emotion: các từ frustrated, worried, excited, pleased giúp xác định cảm xúc người nói."
298,19,Part 3 - Conversation 98,/listening/part3/dataset01/g098.mp3,0.00,,98,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Intention: “Why does the speaker say this?” thường yêu cầu hiểu mục đích của câu nói.
299,19,Part 3 - Conversation 99,/listening/part3/dataset01/g099.mp3,0.00,,99,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Inference: nếu đáp án không được nói nguyên văn, kết hợp hai hoặc nhiều thông tin trong đoạn để suy luận."
300,19,Part 3 - Conversation 100,/listening/part3/dataset01/g100.mp3,0.00,,100,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Overall strategy: đọc câu hỏi trước, xác định từ khóa, nghe ý chính, ghi nhớ chi tiết và kiểm tra đáp án bằng ngữ cảnh."
371,16,Part 4 - Talk 71 - Library Announcement,/listening/part4/dataset01/g071.mp3,0.00,,71,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Inference: câu hỏi suy luận yêu cầu kết hợp nhiều thông tin thay vì tìm một câu giống hệt.
372,16,Part 4 - Talk 72 - Airport Announcement,/listening/part4/dataset01/g072.mp3,0.00,,72,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Implication: người nói có thể không nói trực tiếp nhưng ngữ cảnh cho phép suy ra đáp án.
373,16,Part 4 - Talk 73 - Office Meeting,/listening/part4/dataset01/g073.mp3,0.00,,73,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Speaker intention: hỏi Why does the speaker mention this? thì xác định mục đích của thông tin.
106,2,Part 2 - Question Response 006,/listening/part2/dataset01/q06.mp3,,,6,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 6: Với What, không mặc định đáp án phải là đồ vật; có thể là hành động hoặc thông tin."
107,2,Part 2 - Question Response 007,/listening/part2/dataset01/q07.mp3,,,7,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 7: Với How, phải nghe phần sau của câu hỏi để biết hỏi cách thức, số lượng hay thời lượng."
108,2,Part 2 - Question Response 008,/listening/part2/dataset01/q08.mp3,,,8,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,Part 2 – Mẹo 8: How many thường yêu cầu một con số hoặc số lượng cụ thể.
109,2,Part 2 - Question Response 009,/listening/part2/dataset01/q09.mp3,,,9,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,Part 2 – Mẹo 9: How much có thể hỏi giá tiền hoặc số lượng không đếm được tùy ngữ cảnh.
110,2,Part 2 - Question Response 010,/listening/part2/dataset01/q10.mp3,,,10,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,Part 2 – Mẹo 10: How long thường hỏi khoảng thời gian hoặc độ dài.
111,2,Part 2 - Question Response 011,/listening/part2/dataset01/q11.mp3,,,11,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 11: Với How often, tìm thông tin về tần suất như daily, weekly hoặc twice a month."
112,2,Part 2 - Question Response 012,/listening/part2/dataset01/q12.mp3,,,12,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 12: Với What time, đáp án thường là một mốc giờ cụ thể."
113,2,Part 2 - Question Response 013,/listening/part2/dataset01/q13.mp3,,,13,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 13: Với What day, tập trung vào thứ trong tuần thay vì ngày giờ đầy đủ."
114,2,Part 2 - Question Response 014,/listening/part2/dataset01/q14.mp3,,,14,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 14: Với What date, tìm ngày hoặc ngày tháng cụ thể."
115,2,Part 2 - Question Response 015,/listening/part2/dataset01/q15.mp3,,,15,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 15: Với Which, chú ý lựa chọn giữa các phương án đã được đề cập hoặc ngầm hiểu."
116,2,Part 2 - Question Response 016,/listening/part2/dataset01/q16.mp3,,,16,2026-08-09 20:15:34.476221,2026-08-09 20:15:34.476221,,"Part 2 – Mẹo 16: Với Whose, câu trả lời thường cho biết người sở hữu một vật."
374,16,Part 4 - Talk 74 - Restaurant Advertisement,/listening/part4/dataset01/g074.mp3,0.00,,74,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Audience: xác định bài nói dành cho nhân viên, khách hàng, hành khách hay công chúng."
375,16,Part 4 - Talk 75 - Museum Tour,/listening/part4/dataset01/g075.mp3,0.00,,75,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Speaker role: chức vụ hoặc nghề nghiệp của người nói thường được suy ra từ nội dung.
376,16,Part 4 - Talk 76 - Train Announcement,/listening/part4/dataset01/g076.mp3,0.00,,76,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Setting: xác định nơi diễn ra bài nói dựa vào từ vựng đặc trưng.
377,16,Part 4 - Talk 77 - Weather Report,/listening/part4/dataset01/g077.mp3,0.00,,77,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Tone: giọng nói có thể cho biết sự vui mừng, lo lắng, khẩn cấp hoặc không hài lòng."
